longitude,latitude,housing_median_age,households,median_income,median_house_value
-118.02,34.1,36.0,83.0,19688.0,226000.0
-118.02,34.11,39.0,261.0,46250.0,219000.0
-118.03,34.1,38.0,398.0,44236.00000000001,233600.0
-118.03,34.1,31.0,520.0,39400.0,223900.0
-118.03,34.1,32.0,541.0,29422.0,233100.0
-118.03,34.11,38.0,332.0,59175.00000000001,416900.0
-118.04,34.11,44.0,121.0,50000.0,447100.0
-118.04,34.11,37.0,174.0,71885.0,500001.0
-118.04,34.13,39.0,342.0,60878.0,430200.0
-118.04,34.12,39.0,357.0,52249.0,445200.0
-118.04,34.12,44.0,307.0,65989.0,500001.0
-118.04,34.12,30.0,309.0,56916.0,500001.0
-118.05,34.12,20.0,850.0,35500.0,476700.0
-118.06,34.12,25.0,759.0,36639.0,248100.0
-118.06,34.12,34.0,576.0,45667.0,271500.0
-118.06,34.12,35.0,375.0,41875.0,275400.0
-118.06,34.11,36.0,412.0,27656.0,239500.0
-118.04,34.1,39.0,406.0,48017.0,273800.0
-118.05,34.1,36.0,294.0,47931.0,272600.0
-118.06,34.1,42.0,282.0,43522.99999999999,283600.0
-118.06,34.1,43.0,334.0,35761.0,256700.0
-118.06,34.1,38.0,461.0,36995.0,260100.0
-118.04,34.1,38.0,426.0,41487.99999999999,235300.0
-118.04,34.09,34.0,470.0,46211.0,248900.0
-118.05,34.1,30.0,416.0,42321.0,252200.0
-118.05,34.1,42.0,402.0,40179.0,274300.0
-118.06,34.09,38.0,371.0,40625.0,262500.0
-118.06,34.1,38.0,308.0,48594.0,265900.0
-118.06,34.09,36.0,237.0,32440.000000000004,258100.0
-118.06,34.09,40.0,378.0,42897.99999999999,251600.0
-118.07,34.09,40.0,357.0,25474.0,198100.0
-118.07,34.09,35.0,276.0,40987.0,202400.0
-118.08,34.09,33.0,530.0,29196.0,208800.0
-118.08,34.09,34.0,401.0,37222.0,207200.0
-118.08,34.09,32.0,751.0,37066.0,206800.0
-118.04,34.09,34.0,397.0,38304.0,183000.0
-118.05,34.09,23.0,123.0,35268.0,146400.0
-118.02,34.09,32.0,402.0,34286.0,191800.0
-118.02,34.08,29.0,677.0,36944.0,175200.0
-118.02,34.09,24.0,478.0,26917.0,170000.0
-118.03,34.09,29.0,323.0,28029.0,180900.0
-118.03,34.08,32.0,454.0,24464.0,169600.0
-118.0,34.1,34.0,441.0,34005.0,176300.0
-118.01,34.09,29.0,690.0,36094.0,179200.0
-118.01,34.1,27.0,557.0,38085.0,181400.0
-118.01,34.1,35.0,405.0,34609.0,166300.0
-118.0,34.08,29.0,364.0,39940.0,195300.0
-118.01,34.08,30.0,500.0,36531.0,166300.0
-118.02,34.08,28.0,581.0,26071.0,175900.0
-118.01,34.08,35.0,347.0,42750.0,173600.0
-118.01,34.09,32.0,404.0,31944.0,181700.0
-118.02,34.08,31.0,603.0,23333.0,164200.0
-118.03,34.08,37.0,183.0,32500.0,159200.0
-118.03,34.08,42.0,352.0,29688.0,162800.0
-118.04,34.07,52.0,75.0,23611.0,131300.0
-118.05,34.08,34.0,182.0,20433.0,138800.0
-118.05,34.08,30.0,428.0,24914.0,159200.0
-118.06,34.08,37.0,198.0,25119.0,180500.0
-118.06,34.08,34.0,245.0,34202.0,189100.0
-118.06,34.08,42.0,402.0,32569.0,201500.0
-118.07,34.08,38.0,538.0,32312.0,211900.0
-118.07,34.07,19.0,370.0,31250.0,207100.0
-118.07,34.08,37.0,243.0,28060.0,214600.0
-118.05,34.07,32.0,1035.0,32373.0,183100.0
-118.06,34.07,30.0,691.0,23929.0,184400.0
-118.03,34.07,37.0,242.0,31042.0,152000.0
-118.03,34.06,36.0,292.0,21453.000000000004,162100.0
-118.04,34.07,39.0,308.0,38125.0,174000.0
-118.04,34.07,39.0,648.0,23098.0,173100.0
-118.01,34.07,22.0,1456.0,29334.0,182600.0
-118.01,34.06,26.0,196.0,27721.0,155400.0
-118.01,34.07,24.0,1481.0,22559.0,166800.0
-118.02,34.07,21.0,887.0,23236.0,156300.0
-118.03,34.06,31.0,364.0,24706.0,170600.0
-118.03,34.06,24.0,824.0,21094.0,135200.0
-118.03,34.06,27.0,726.0,24875.0,157800.0
-118.04,34.06,31.0,287.0,21383.0,153400.0
-118.04,34.06,30.0,484.0,31875.0,154200.0
-118.04,34.06,39.0,228.0,32132.0,176100.0
-118.05,34.06,32.0,655.0,21781.0,174500.0
-118.05,34.06,45.0,166.0,21406.0,162500.0
-118.05,34.06,25.0,297.0,30230.0,142000.0
-118.06,34.06,28.0,620.0,25763.0,173900.0
-118.07,34.07,31.0,277.0,35156.0,199300.0
-118.08,34.07,32.0,955.0,32900.0,205500.0
-118.07,34.06,34.0,699.0,25985.0,168600.0
-118.04,34.05,32.0,263.0,26579.0,156800.0
-118.05,34.05,36.0,199.0,37279.0,162200.0
-118.06,34.04,28.0,344.0,26288.0,160300.0
-118.03,34.06,24.0,712.0,25445.000000000004,151400.0
-118.04,34.05,34.0,229.0,30536.0,137500.0
-118.04,34.04,35.0,344.0,30000.0,160600.0
-118.04,34.04,32.0,342.0,35000.0,165100.0
-118.02,34.06,26.0,817.0,22577.0,173800.0
-118.02,34.05,34.0,508.0,25562.0,156300.0
-118.03,34.05,36.0,370.0,27955.0,157500.0
-118.03,34.05,36.0,309.0,35129.0,142300.0
-118.01,34.05,31.0,368.0,21602.0,161700.0
-118.02,34.05,28.0,265.0,23611.0,167000.0
-118.02,34.05,33.0,568.0,30625.0,165800.0
-118.02,34.04,28.0,1408.0,28821.0,158100.0
-118.09,34.18,34.0,418.0,102289.0,500001.0
-118.07,34.17,34.0,566.0,78588.0,454800.0
-118.07,34.17,36.0,413.0,55418.0,326100.0
-118.07,34.17,35.0,374.0,57051.0,326000.0
-118.1,34.18,39.0,339.0,77108.0,450000.0
-118.11,34.19,50.0,201.0,95320.0,483300.0
-118.12,34.19,52.0,319.0,87835.0,444100.0
-118.11,34.2,36.0,700.0,68270.0,359400.0
-118.13,34.2,46.0,395.0,64288.0,295500.0
-118.13,34.19,48.0,364.0,47269.0,303900.0
-118.13,34.21,36.0,210.0,61824.0,274100.0
-118.13,34.2,45.0,231.0,56628.99999999999,234000.0
-118.13,34.2,46.0,210.0,49311.99999999999,240200.0
-118.13,34.19,43.0,329.0,29200.0,242200.0
-118.14,34.19,45.0,607.0,47300.00000000001,201000.0
-118.14,34.2,39.0,432.0,50953.0,207400.0
-118.15,34.2,37.0,363.0,37932.0,210300.0
-118.15,34.2,52.0,322.0,41518.0,182100.0
-118.15,34.21,34.0,438.0,54727.0,238900.0
-118.15,34.19,48.0,382.0,32216.0,161600.0
-118.15,34.19,47.0,295.0,36094.0,160700.0
-118.16,34.19,40.0,347.0,42500.0,177900.0
-118.18,34.22,40.0,271.0,59845.0,241700.0
-118.19,34.22,32.0,1482.0,98413.0,500001.0
-118.21,34.22,37.0,303.0,83695.0,500001.0
-118.18,34.2,44.0,239.0,87200.0,415900.0
-118.19,34.21,41.0,225.0,65530.0,500001.0
-118.2,34.21,40.0,224.0,78375.0,500001.0
-118.2,34.21,42.0,224.0,67571.0,443900.0
-118.21,34.21,41.0,255.0,47734.0,450800.0
-118.22,34.23,34.0,478.0,84802.0,500001.0
-118.21,34.22,39.0,370.0,92463.0,500001.0
-118.22,34.22,39.0,402.0,70059.0,500001.0
-118.23,34.22,37.0,226.0,59771.0,431800.0
-118.21,34.2,35.0,534.0,63794.00000000001,500001.0
-118.2,34.2,44.0,429.0,69870.0,500001.0
-118.19,34.19,34.0,254.0,150001.0,500001.0
-118.2,34.19,38.0,243.0,150001.0,500001.0
-118.18,34.17,43.0,582.0,90702.0,500001.0
-118.18,34.16,34.0,715.0,94987.0,500001.0
-118.15,34.18,46.0,456.0,22328.0,142100.0
-118.16,34.18,44.0,391.0,18932.0,136100.0
-118.16,34.18,48.0,135.0,24135.0,135700.0
-118.16,34.17,52.0,221.0,31741.0,163800.0
-118.15,34.18,42.0,311.0,33125.0,154900.0
-118.16,34.19,42.0,436.0,22326.0,149200.0
-118.16,34.19,44.0,417.0,35887.0,153500.0
-118.17,34.18,38.0,237.0,43750.0,166700.0
-118.13,34.19,42.0,377.0,40714.0,234000.0
-118.14,34.18,47.0,579.0,35164.0,226500.0
-118.14,34.19,49.0,287.0,37222.0,237000.0
-118.15,34.19,38.0,409.0,23967.0,163100.0
-118.1,34.18,47.0,361.0,58940.0,300900.0
-118.11,34.18,52.0,490.0,59009.0,376000.0
-118.12,34.18,44.0,337.0,63467.0,352700.0
-118.13,34.18,52.0,488.0,64223.0,310900.0
-118.1,34.17,46.0,330.0,47241.0,279600.0
-118.1,34.17,48.0,202.0,32813.0,268100.0
-118.11,34.17,50.0,569.0,49900.0,261600.0
-118.11,34.17,46.0,549.0,31115.0,234600.0
-118.12,34.18,47.0,481.0,34777.0,230600.0
-118.13,34.18,52.0,226.0,58309.0,309100.0
-118.12,34.17,37.0,608.0,22692.0,225000.0
-118.12,34.17,52.0,317.0,37159.0,315400.0
-118.13,34.17,52.0,345.0,36094.0,261500.0
-118.14,34.18,52.0,329.0,39688.0,175000.0
-118.14,34.17,52.0,504.0,40523.99999999999,173100.0
-118.14,34.17,42.0,653.0,27148.0,166800.0
-118.14,34.18,50.0,323.0,33068.0,154400.0
-118.15,34.18,45.0,584.0,23029.0,148800.0
-118.15,34.16,38.0,441.0,22765.0,146600.0
-118.16,34.16,44.0,261.0,17321.0,178400.0
-118.16,34.17,46.0,255.0,35909.0,155400.0
-118.16,34.16,43.0,209.0,41518.0,230700.0
-118.16,34.16,52.0,249.0,60700.0,261800.0
-118.16,34.15,19.0,278.0,66031.0,500001.0
-118.14,34.15,52.0,148.0,15156.0,187500.0
-118.15,34.16,52.0,594.0,16921.0,162500.0
-118.15,34.15,49.0,172.0,23654.0,137500.0
-118.14,34.17,34.0,540.0,23062.0,158000.0
-118.14,34.16,30.0,769.0,21377.0,142300.0
-118.15,34.16,20.0,578.0,16887.0,148600.0
-118.15,34.17,36.0,300.0,10846.0,146400.0
-118.13,34.17,49.0,457.0,32898.0,200000.0
-118.14,34.17,52.0,544.0,27201.0,205700.0
-118.13,34.16,36.0,590.0,22095.0,176700.0
-118.13,34.15,24.0,321.0,28125.0,141700.0
-118.14,34.15,41.0,383.0,19923.0,500001.0
-118.14,34.16,38.0,524.0,22174.0,215400.0
-118.12,34.16,30.0,398.0,28631.000000000004,188600.0
-118.13,34.16,33.0,692.0,24817.0,169500.0
-118.13,34.15,18.0,390.0,26038.0,155600.0
-118.12,34.15,19.0,212.0,21763.0,168800.0
-118.12,34.15,22.0,443.0,30119.0,171400.0
-118.13,34.15,9.0,554.0,31875.0,173100.0
-118.13,34.15,28.0,323.0,25903.0,125000.0
-118.12,34.17,52.0,495.0,47098.00000000001,287900.0
-118.13,34.16,52.0,364.0,40000.0,250400.0
-118.13,34.16,52.0,292.0,36719.0,227900.0
-118.13,34.16,52.0,410.0,25664.0,215000.0
-118.09,34.17,36.0,458.0,43083.0,269300.0
-118.1,34.16,44.0,469.0,42386.0,283700.0
-118.1,34.17,44.0,899.0,34811.0,300500.0
-118.12,34.17,52.0,467.0,30417.0,222600.0
-118.11,34.16,52.0,444.0,54223.0,325600.0
-118.11,34.16,52.0,438.0,42065.0,320300.0
-118.11,34.16,52.0,306.0,34583.0,239900.0
-118.11,34.15,26.0,559.0,36474.0,184100.0
-118.12,34.15,35.0,384.0,34167.0,198200.0
-118.12,34.16,52.0,422.0,50237.0,241900.0
-118.1,34.16,46.0,498.0,53272.00000000001,330200.0
-118.1,34.15,32.0,211.0,30096.0,199000.0
-118.1,34.15,14.0,343.0,27431.0,177500.0
-118.08,34.16,42.0,620.0,45461.0,242400.0
-118.09,34.15,46.0,55.0,22321.0,237500.0
-118.09,34.15,52.0,110.0,35568.0,205000.0
-118.09,34.15,49.0,260.0,43452.0,260100.0
-118.09,34.16,45.0,353.0,50393.0,321100.0
-118.07,34.16,39.0,276.0,64761.0,397500.0
-118.07,34.16,35.0,437.0,42143.0,369400.0
-118.07,34.15,45.0,234.0,34087.0,209200.0
-118.07,34.14,42.0,628.0,33750.0,260400.0
-118.08,34.15,28.0,31.0,4999.0,500001.0
-118.08,34.14,45.0,560.0,31729.0,218700.0
-118.08,34.14,52.0,187.0,61159.0,470800.0
-118.08,34.13,46.0,145.0,84545.99999999999,500001.0
-118.08,34.13,35.0,291.0,74185.0,500001.0
-118.08,34.14,42.0,535.0,38800.0,281100.0
-118.09,34.14,40.0,536.0,53377.0,373800.0
-118.09,34.15,45.0,327.0,28007.0,210900.0
-118.1,34.14,45.0,625.0,35804.0,324400.0
-118.11,34.14,52.0,308.0,60948.0,358700.0
-118.1,34.14,26.0,1505.0,36572.0,213200.0
-118.11,34.14,44.0,643.0,41323.99999999999,434800.0
-118.12,34.14,52.0,328.0,58692.0,490400.0
-118.12,34.14,25.0,947.0,31033.0,217900.0
-118.13,34.13,39.0,380.0,48304.0,493200.0
-118.13,34.14,23.0,1359.0,34531.0,210900.0
-118.14,34.14,24.0,2565.0,36997.0,225000.0
-118.14,34.14,17.0,949.0,29511.0,282300.0
-118.15,34.14,27.0,414.0,38750.0,258300.0
-118.15,34.14,45.0,181.0,23000.0,55000.0
-118.15,34.14,52.0,105.0,16250.0,187500.0
-118.16,34.14,27.0,233.0,82434.99999999999,500001.0
-118.16,34.14,41.0,446.0,74817.0,500001.0
-118.17,34.14,45.0,305.0,117894.0,500001.0
-118.18,34.13,44.0,424.0,79213.0,477800.0
-118.18,34.13,39.0,420.0,61952.99999999999,363000.0
-118.18,34.14,38.0,465.0,77116.0,360900.0
-118.15,34.13,30.0,465.0,47298.0,500001.0
-118.16,34.13,36.0,631.0,77230.0,500001.0
-118.13,34.13,52.0,365.0,79976.0,500001.0
-118.13,34.12,46.0,423.0,107397.0,500001.0
-118.14,34.13,16.0,783.0,49166.99999999999,251100.0
-118.14,34.13,49.0,741.0,51072.0,479700.0
-118.12,34.13,52.0,327.0,117060.0,500001.0
-118.11,34.12,48.0,303.0,106767.0,500001.0
-118.11,34.12,52.0,347.0,115609.0,500001.0
-118.12,34.12,52.0,279.0,150001.0,500001.0
-118.13,34.11,52.0,345.0,91373.0,500001.0
-118.14,34.11,52.0,414.0,81123.99999999999,500001.0
-118.1,34.13,44.0,257.0,124237.0,500001.0
-118.1,34.13,44.0,248.0,97912.0,500001.0
-118.09,34.12,45.0,409.0,78347.0,500001.0
-118.1,34.12,49.0,539.0,63013.0,500001.0
-118.1,34.12,50.0,211.0,116471.0,500001.0
-118.1,34.13,47.0,260.0,150001.0,500001.0
-118.08,34.12,41.0,282.0,55067.00000000001,325000.0
-118.09,34.12,38.0,433.0,54536.0,342700.0
-118.09,34.12,38.0,286.0,56152.0,359900.0
-118.07,34.13,27.0,853.0,33010.0,251200.0
-118.08,34.13,28.0,949.0,35671.0,228500.0
-118.07,34.12,30.0,531.0,41136.0,279900.0
-118.07,34.12,43.0,277.0,42312.0,272600.0
-118.08,34.12,34.0,562.0,36827.0,264100.0
-118.08,34.12,27.0,317.0,42434.0,270500.0
-118.07,34.11,47.0,156.0,31576.0,225000.0
-118.08,34.11,42.0,523.0,39464.0,257200.0
-118.08,34.11,42.0,354.0,55923.99999999999,285300.0
-118.08,34.1,32.0,527.0,30819.0,214600.0
-118.09,34.11,36.0,482.0,46442.0,316800.0
-118.09,34.11,45.0,289.0,65077.99999999999,414800.0
-118.1,34.1,52.0,294.0,37500.0,280000.0
-118.11,34.11,50.0,284.0,67099.0,352200.0
-118.11,34.1,49.0,490.0,52503.0,292900.0
-118.12,34.11,48.0,319.0,52131.0,359600.0
-118.12,34.1,49.0,414.0,40556.0,282600.0
-118.12,34.1,34.0,568.0,42344.0,306300.0
-118.13,34.1,19.0,703.0,25663.0,197500.0
-118.13,34.09,21.0,1102.0,27816.0,188200.0
-118.14,34.09,20.0,934.0,29180.0,208700.0
-118.13,34.1,24.0,1107.0,31975.0,252400.0
-118.14,34.11,52.0,535.0,52291.99999999999,444500.0
-118.15,34.1,52.0,795.0,39485.0,419100.0
-118.15,34.11,52.0,351.0,74111.0,469100.0
-118.15,34.11,52.0,306.0,37895.0,364800.0
-118.15,34.11,52.0,158.0,42981.0,352800.0
-118.15,34.12,36.0,1402.0,38427.0,319700.0
-118.15,34.12,43.0,429.0,38529.0,350000.0
-118.15,34.12,52.0,296.0,34018.0,204500.0
-118.15,34.12,49.0,311.0,60199.0,500000.0
-118.16,34.12,38.0,484.0,54165.0,435100.0
-118.17,34.12,37.0,459.0,42944.00000000001,354700.0
-118.15,34.11,39.0,532.0,35875.0,309300.0
-118.15,34.1,39.0,830.0,34559.0,364900.0
-118.16,34.11,31.0,1079.0,41661.0,364400.0
-118.16,34.11,48.0,234.0,37235.0,263600.0
-118.17,34.11,39.0,447.0,36406.0,278900.0
-118.17,34.11,26.0,932.0,49676.0,381400.0
-118.17,34.1,25.0,652.0,80580.0,477300.0
-118.14,34.1,27.0,933.0,31080.0,231000.0
-118.15,34.09,27.0,382.0,28062.0,192800.0
-118.15,34.09,52.0,403.0,44306.0,225800.0
-118.16,34.09,52.0,425.0,31204.0,224000.0
-118.15,34.1,36.0,828.0,31211.000000000004,229300.0
-118.15,34.08,44.0,256.0,31250.0,205600.0
-118.15,34.08,48.0,787.0,33988.0,199200.0
-118.14,34.09,28.0,1014.0,27483.0,218800.0
-118.14,34.09,38.0,460.0,28500.0,219000.0
-118.14,34.08,24.0,1034.0,27036.0,170000.0
-118.14,34.08,30.0,346.0,23464.0,191700.0
-118.14,34.08,24.0,796.0,29405.0,217800.0
-118.14,34.07,52.0,170.0,36650.0,220400.0
-118.11,34.1,44.0,456.0,33229.0,226600.0
-118.13,34.09,42.0,210.0,30078.0,191700.0
-118.09,34.1,27.0,1445.0,27436.0,201700.0
-118.1,34.1,41.0,309.0,26553.0,183100.0
-118.09,34.09,36.0,250.0,23462.0,188500.0
-118.1,34.09,44.0,463.0,42833.0,258000.0
-118.1,34.1,29.0,433.0,38100.0,234600.0
-118.11,34.1,20.0,738.0,33801.0,192500.0
-118.1,34.1,34.0,617.0,23400.0,210900.0
-118.07,34.09,33.0,400.0,36083.0,212000.0
-118.07,34.1,28.0,185.0,32361.0,187500.0
-118.08,34.1,36.0,533.0,35313.0,213200.0
-118.09,34.1,40.0,364.0,36696.0,210400.0
-118.08,34.08,38.0,396.0,39219.0,205200.0
-118.08,34.08,43.0,386.0,29688.0,211400.0
-118.09,34.09,40.0,222.0,30125.0,224000.0
-118.09,34.08,34.0,336.0,26901.0,235600.0
-118.09,34.08,33.0,328.0,30357.0,206000.0
-118.09,34.08,42.0,231.0,31607.0,218300.0
-118.1,34.09,42.0,273.0,48750.0,227300.0
-118.1,34.08,37.0,636.0,25430.0,208100.0
-118.1,34.08,24.0,1240.0,26884.0,204600.0
-118.1,34.09,46.0,520.0,38906.0,238300.0
-118.11,34.08,42.0,642.0,33966.0,243200.0
-118.11,34.08,30.0,467.0,33421.0,201000.0
-118.11,34.08,45.0,205.0,45446.0,244800.0
-118.11,34.07,46.0,209.0,52718.99999999999,244400.0
-118.12,34.09,25.0,913.0,26981.0,208000.0
-118.12,34.08,52.0,282.0,53032.0,245700.0
-118.12,34.08,49.0,367.0,31583.0,268200.0
-118.13,34.08,35.0,607.0,25787.0,223000.0
-118.12,34.08,36.0,563.0,32344.0,234900.0
-118.13,34.07,32.0,424.0,30850.0,220500.0
-118.12,34.07,45.0,389.0,30592.0,212500.0
-118.12,34.07,43.0,244.0,20250.0,215600.0
-118.12,34.06,23.0,327.0,22261.000000000004,211800.0
-118.13,34.06,17.0,568.0,11875.0,183900.0
-118.13,34.07,20.0,578.0,23664.0,192200.0
-118.12,34.06,17.0,1535.0,24599.000000000004,181600.0
-118.11,34.06,18.0,703.0,23224.0,192300.0
-118.14,34.07,42.0,215.0,41902.0,235000.0
-118.14,34.06,39.0,422.0,37857.0,245700.0
-118.14,34.06,37.0,238.0,47569.0,253800.0
-118.15,34.07,52.0,331.0,32875.0,234400.0
-118.15,34.07,44.0,334.0,24348.0,220700.0
-118.16,34.07,47.0,561.0,38644.0,241500.0
-118.16,34.07,42.0,754.0,36364.0,254600.0
-118.15,34.07,40.0,200.0,31250.0,242700.0
-118.15,34.06,28.0,874.0,35050.0,204300.0
-118.16,34.06,25.0,701.0,61509.0,315100.0
-118.16,34.06,27.0,275.0,58280.0,301100.0
-118.14,34.05,25.0,1096.0,34118.0,341100.0
-118.15,34.05,31.0,754.0,35089.0,305800.0
-118.15,34.05,33.0,653.0,38472.0,293300.0
-118.13,34.06,30.0,365.0,28672.0,198500.0
-118.14,34.06,27.0,1036.0,33906.0,237200.0
-118.13,34.05,35.0,595.0,39531.0,268400.0
-118.14,34.05,39.0,349.0,38750.0,236400.0
-118.12,34.06,25.0,281.0,24286.0,233300.0
-118.12,34.06,25.0,378.0,31892.0,214700.0
-118.11,34.06,32.0,368.0,21061.0,214700.0
-118.11,34.06,16.0,514.0,28229.000000000004,163700.0
-118.09,34.07,45.0,128.0,25938.0,199300.0
-118.09,34.07,38.0,235.0,32578.0,184200.0
-118.1,34.08,21.0,330.0,25000.0,182100.0
-118.1,34.07,29.0,308.0,25964.0,176800.0
-118.11,34.07,39.0,278.0,33088.0,186600.0
-118.1,34.07,36.0,338.0,24931.0,170300.0
-118.1,34.07,36.0,931.0,25104.000000000004,185000.0
-118.09,34.07,26.0,170.0,31750.0,170800.0
-118.1,34.07,33.0,1042.0,22500.0,203700.0
-118.09,34.07,45.0,160.0,30347.0,183200.0
-118.09,34.07,31.0,258.0,23424.0,188500.0
-118.09,34.06,30.0,511.0,26094.0,179400.0
-118.09,34.06,38.0,827.0,26290.0,171600.0
-118.08,34.04,20.0,1131.0,47222.0,185100.0
-118.09,34.06,31.0,258.0,22083.0,185600.0
-118.1,34.06,36.0,366.0,32500.0,179200.0
-118.11,34.06,30.0,410.0,25488.0,187500.0
-118.1,34.05,31.0,715.0,37560.0,183300.0
-118.09,34.04,18.0,1276.0,36512.0,168500.0
-118.09,34.04,24.0,271.0,64385.0,272600.0
-118.11,34.05,23.0,529.0,59941.00000000001,266700.0
-118.12,34.05,32.0,792.0,36625.0,247600.0
-118.12,34.04,35.0,190.0,59214.0,254900.0
-118.13,34.04,36.0,374.0,35833.0,227300.0
-118.13,34.04,40.0,303.0,31083.0,220500.0
-118.14,34.03,38.0,284.0,41375.0,211500.0
-118.15,34.04,33.0,198.0,21944.0,203300.0
-118.14,34.04,43.0,457.0,33214.0,209300.0
-118.14,34.04,37.0,202.0,26146.0,243200.0
-118.11,34.03,36.0,293.0,35272.0,213700.0
-118.13,34.04,42.0,423.0,43646.0,211400.0
-118.12,34.04,34.0,434.0,45795.0,235300.0
-118.12,34.04,35.0,201.0,40938.0,246900.0
-117.93,33.95,31.0,435.0,74597.0,500001.0
-117.95,33.95,29.0,641.0,68189.0,379300.0
-117.95,33.97,33.0,137.0,83474.0,500001.0
-117.97,33.96,30.0,638.0,72472.0,441900.0
-117.98,33.95,35.0,639.0,61898.0,282400.0
-117.98,33.94,36.0,700.0,52851.0,258800.0
-117.99,33.95,30.0,291.0,104835.0,498600.0
-118.0,33.95,35.0,213.0,68109.0,401000.0
-118.01,33.95,35.0,290.0,50861.0,296700.0
-118.0,33.96,37.0,305.0,91541.0,453800.0
-117.99,33.97,18.0,482.0,108034.0,500001.0
-118.05,34.02,31.0,7.0,21250.0,375000.0
-118.03,34.01,10.0,1018.0,62319.00000000001,403700.0
-118.06,34.02,25.0,664.0,52557.0,188800.0
-118.06,34.01,34.0,332.0,39091.0,155100.0
-118.07,34.01,38.0,419.0,37986.0,171000.0
-118.07,34.01,36.0,275.0,32375.0,176800.0
-118.08,34.01,32.0,386.0,34861.0,158100.0
-118.08,34.0,35.0,332.0,29107.0,150900.0
-118.08,34.01,34.0,529.0,25969.000000000004,150200.0
-118.08,34.02,14.0,793.0,29321.0,144200.0
-118.08,34.01,33.0,226.0,27679.0,176400.0
-118.08,34.01,36.0,326.0,32031.0,147600.0
-118.09,34.01,36.0,342.0,35469.0,150600.0
-118.09,34.01,42.0,238.0,20729.000000000004,114100.0
-118.09,34.01,31.0,229.0,43333.00000000001,149500.0
-118.09,34.0,36.0,335.0,30450.0,160600.0
-118.09,34.0,35.0,338.0,41458.00000000001,162500.0
-118.09,33.99,34.0,272.0,36920.0,172600.0
-118.1,33.99,35.0,267.0,34306.0,162500.0
-118.1,33.99,31.0,206.0,27202.0,190300.0
-118.08,33.98,36.0,270.0,40677.0,165800.0
-118.08,33.98,39.0,228.0,36033.0,157800.0
-118.09,33.98,37.0,274.0,35000.0,160700.0
-118.09,33.99,35.0,614.0,35757.0,177900.0
-118.08,33.99,38.0,339.0,36196.0,170700.0
-118.08,33.99,37.0,296.0,25000.0,162000.0
-118.08,33.99,36.0,573.0,28152.0,163900.0
-118.07,33.99,35.0,288.0,45595.0,164900.0
-118.07,33.99,39.0,168.0,32500.0,153300.0
-118.06,33.98,40.0,370.0,33562.0,169200.0
-118.06,33.98,40.0,273.0,42206.0,178000.0
-118.06,33.98,42.0,208.0,54381.00000000001,186900.0
-118.06,33.98,50.0,213.0,29583.0,172600.0
-118.06,33.98,38.0,305.0,47266.0,177600.0
-118.06,34.0,34.0,893.0,39243.0,219800.0
-118.07,34.0,37.0,598.0,41058.0,167300.0
-118.04,33.99,36.0,697.0,32359.0,198600.0
-118.06,33.99,38.0,176.0,43750.0,186200.0
-118.06,33.99,47.0,292.0,37833.0,166100.0
-118.06,33.99,46.0,211.0,33611.0,174400.0
-118.04,33.98,50.0,454.0,30000.0,163200.0
-118.05,33.98,41.0,390.0,20147.0,137500.0
-118.05,33.98,41.0,387.0,28311.0,155300.0
-118.04,34.0,30.0,838.0,51985.0,279200.0
-118.03,33.99,52.0,439.0,34312.0,243800.0
-118.03,33.98,46.0,441.0,27578.0,236800.0
-118.04,33.98,28.0,486.0,19688.0,165600.0
-118.04,33.98,25.0,735.0,23182.0,182100.0
-118.04,33.99,47.0,509.0,36475.0,197100.0
-118.02,33.98,23.0,293.0,86677.0,332700.0
-118.03,33.97,32.0,479.0,38275.0,238500.0
-118.02,33.97,34.0,306.0,61480.0,313800.0
-118.01,33.97,36.0,246.0,60648.0,290800.0
-118.0,33.97,30.0,953.0,60663.0,372600.0
-118.02,33.96,36.0,311.0,45446.0,244700.0
-118.02,33.96,36.0,404.0,46226.0,219700.0
-118.03,33.97,36.0,284.0,48152.0,232400.0
-118.03,33.97,39.0,433.0,32852.0,196200.0
-118.03,33.97,36.0,481.0,28240.0,167900.0
-118.04,33.97,29.0,680.0,26082.0,162500.0
-118.04,33.97,25.0,832.0,25686.0,177500.0
-118.03,33.97,22.0,606.0,25930.0,192000.0
-118.02,33.95,38.0,412.0,42916.99999999999,168900.0
-118.02,33.95,36.0,311.0,41080.0,181200.0
-118.03,33.96,37.0,368.0,40536.0,171400.0
-118.03,33.96,37.0,242.0,31170.0,164600.0
-118.03,33.95,34.0,375.0,36509.0,173200.0
-118.03,33.95,37.0,326.0,41471.0,177800.0
-118.04,33.96,37.0,379.0,32250.0,154000.0
-118.04,33.96,42.0,321.0,33214.0,148800.0
-118.05,33.96,37.0,644.0,29714.0,160300.0
-118.05,33.98,34.0,406.0,40378.99999999999,172800.0
-118.05,33.97,36.0,673.0,36000.0,154000.0
-118.06,33.97,37.0,320.0,43202.99999999999,159200.0
-118.07,33.98,32.0,690.0,32093.0,167800.0
-118.06,33.97,39.0,309.0,39612.0,175800.0
-118.07,33.97,36.0,329.0,31554.000000000004,170700.0
-118.08,33.97,38.0,193.0,42000.0,163200.0
-118.07,33.97,32.0,793.0,24607.0,155600.0
-118.07,33.96,30.0,214.0,26991.0,147100.0
-118.07,33.97,36.0,253.0,48929.0,156200.0
